endTime,artistName,trackName,msPlayed
2024-05-22 20:46,The Lumineers,Democracy (Bonus Track),9100
2024-05-22 20:46,The Lumineers,Leader Of The Landslide,141630
2024-05-22 20:47,The Lumineers,My Cell,13950
2024-05-22 20:47,The Lumineers,Old Lady (Bonus Track),29520
2024-05-22 20:51,The Lumineers,Life In The City,231360
2024-05-22 20:55,The Lumineers,It Wasn't Easy To Be Happy For You,214066
2024-05-22 20:55,The Lumineers,Salt And The Sea,29593
2024-05-23 01:19,Mac Miller,The Spins,195873
2024-05-23 01:23,Patrick Martin,Dandelion Eyes,189869
2024-05-23 01:24,Local Natives,When Am I Gonna Lose You,54459
2024-05-23 01:27,Young the Giant,Heat of the Summer,211386
2024-05-23 01:30,Goth Babe,Casita,206000
2024-05-23 01:34,Taylor Swift,Karma,2049
2024-05-23 01:34,THE ANXIETY,Meet Me At Our Spot,1277
2024-05-23 01:34,Judah & the Lion,Take It All Back 2.0,218355
2024-05-23 01:37,B.o.B,Airplanes (feat. Hayley Williams of Paramore),180480
2024-05-23 01:40,Giant Rooks,Wild Stare,194480
2024-05-23 01:44,COIN,Crash My Car,188306
2024-05-23 04:09,Owl City,Fireflies,228346
2024-05-23 04:11,Dominic Fike,Why,139906
2024-05-23 04:14,Sublime,Santeria,182746
2024-05-23 04:18,Mike Posner,Cooler Than Me - Single Mix,213293
2024-05-23 04:21,Adele,Right As Rain,197346
2024-05-23 04:24,Saint Motel,Sweet Talk,192040
2024-05-23 04:28,Saint Motel,My Type,204811
2024-05-23 04:31,Taylor Swift,willow - dancing witch version (Elvira remix),17635
2024-05-23 04:31,WILLOW,Wait a Minute!,196520
2024-05-23 04:35,BØRNS,Electric Love,218106
2024-05-23 04:40,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,306373
2024-05-23 04:44,Fitz and The Tantrums,Out of My League,209386
2024-05-23 12:59,Cage The Elephant,Ready To Let Go,66209
2024-05-24 14:51,Cage The Elephant,Ready To Let Go,813
2024-05-24 14:51,Unknown Artist,Unknown Track,5668
2024-05-24 14:51,Unknown Artist,Unknown Track,3552
2024-05-24 14:55,Paramore,Still into You,208444
2024-05-24 14:56,Beach Bunny,Cloud 9,83659
2024-05-24 15:00,Owl City,Fireflies,216108
2024-05-24 15:03,Cage The Elephant,Cigarette Daydreams,203194
2024-05-24 15:05,Unknown Artist,Unknown Track,2272
2024-05-24 15:05,THE ANXIETY,Meet Me At Our Spot,139506
2024-05-24 15:31,Unknown Artist,Unknown Track,24137
2024-05-24 15:35,George Ezra,Budapest,191570
2024-05-24 15:38,BØRNS,Electric Love,207818
2024-05-24 15:41,Vance Joy,Mess Is Mine,184580
2024-05-24 15:44,GROUPLOVE,Tongue Tied,201967
2024-05-24 15:49,Unknown Artist,Unknown Track,2142
2024-05-24 15:49,Paramore,Ain't It Fun,275832
2024-05-24 15:49,Unknown Artist,Unknown Track,4937
2024-05-24 15:52,Mumford & Sons,The Wolf,216890
2024-05-24 15:56,Foals,Mountain at My Gates,227679
2024-05-24 16:00,Andrew McMahon in the Wilderness,High Dive,212315
2024-05-24 16:03,Finish Ticket,Color - Remastered,221682
2024-05-24 16:06,WATERS,Got to My Head,187666
2024-05-24 16:06,Unknown Artist,Unknown Track,1541
2024-05-24 16:07,Unknown Artist,Unknown Track,8175
2024-05-24 16:10,Young the Giant,Mind Over Matter (Reprise),227395
2024-05-24 16:11,Nico Santos,Rooftop,61811
2024-05-24 16:14,Coconut Records,It's Not You It's Me,155509
2024-05-24 16:17,Twenty One Pilots,Ride,200018
2024-05-24 16:21,Macklemore,Glorious (feat. Skylar Grey),212699
2024-05-24 16:21,Unknown Artist,Unknown Track,8411
2024-05-24 16:21,Unknown Artist,Unknown Track,2011
2024-05-24 16:24,The Lumineers,Cleopatra,201413
2024-05-24 16:25,Zach Bryan,Spotless (feat. The Lumineers),20749
2024-05-24 16:28,Vance Joy,Georgia,224835
2024-05-24 16:31,Bleachers,Rollercoaster,175524
2024-05-24 16:35,Unknown Artist,Unknown Track,2037
2024-05-24 16:35,Sheppard,Geronimo,216082
2024-05-24 16:38,Unknown Artist,Unknown Track,6216
2024-05-24 18:12,sunala.,New Season,22755
2024-05-24 18:14,Glass Trio,Wilting,42121
2024-05-24 18:15,Percy Grainger,Irish Tune from County Derry,66873
2024-05-24 18:15,Goldilocks Trio,Whitehall Gardens,9682
2024-05-24 18:16,Young-Holt Unlimited,Soulful Strut,57028
2024-05-24 18:17,Ralph Vaughan Williams,Sea Songs,46091
2024-05-24 18:18,Elmer Bernstein,Roses Montage,76400
2024-05-24 18:22,Camille Saint-Saëns,Le Cygne,214986
2024-05-24 18:38,Frédéric Chopin,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",268426
2024-05-24 18:39,Yehezkel Raz,Ballerina,71581
2024-05-24 18:40,Fabrizio Paterlini,Waltz,64788
2024-05-24 18:42,Gibran Alcocer,Idea 9,137547
2024-05-24 18:44,Austin Farwell,Once Upon a Time,92592
2024-05-24 18:47,Frankie Valli,Can't Take My Eyes off You,203680
2024-05-24 18:50,Natalie Cole,This Will Be (An Everlasting Love),171960
2024-05-24 18:52,Evgeny Grinko,See You Tomorrow,91303
2024-05-24 18:54,Fabrizio Paterlini,Rue des trois frères,111442
2024-05-24 18:55,Joe Hisaishi,You're in Love,71800
2024-05-24 18:57,Yehezkel Raz,Before You Left,110900
2024-05-24 18:58,Patrick Watson,Ode to Vivian - Rework,96624
2024-05-24 19:02,Lord Huron,The Night We Met,208211
2024-05-24 19:03,TWO LANES,Silence,86250
2024-05-24 19:05,Blagoje Bersa,Ballabile,96186
2024-05-24 19:06,Borrtex,Back in Time,85399
2024-05-24 19:08,Austin Farwell,New Home,126359
2024-05-24 19:09,Janos Sebestyen,"Prelude In C Minor, BWV 999 : Prelude In C Minor, BWV 999",68573
2024-05-24 19:12,Alejandro Vargas,Just Give Me One More Day,131204
2024-05-24 19:13,Jean Sibelius,"13 Pieces, Op. 76: No. 2 Etude",71773
2024-05-24 19:14,Ludwig Minkus,Paquita: Variation 5: Allegro non troppo (by Cherepnin),65800
2024-05-24 19:16,Antonio Vivaldi,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)",112352
2024-05-24 19:17,Austin Farwell,Take Me Away,96663
2024-05-24 19:19,Ben Crosland,The Hourglass,120746
2024-05-24 19:20,Johannes Brahms,"16 Waltzes, Op. 39 (1867 version): No. 3 in G-Sharp Minor",52200
2024-05-24 19:22,Emile Mosseri,Jacob and the Stone,98560
2024-05-24 19:23,Carl Philipp Emanuel Bach,"Solfeggio, H. 220",73093
2024-05-24 19:26,Jacob LaVallee,Enigma,144034
2024-05-24 19:28,Gibran Alcocer,Idea 10,128000
2024-05-24 19:29,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",77825
2024-05-24 19:30,Ben Crosland,Oceans Apart,78413
2024-05-24 19:33,Camille Saint-Saëns,Carnival of the Animals: The Swan,150146
2024-05-24 19:34,Hans Zimmer,Cornfield Chase,41649
2024-05-24 19:34,Edvard Grieg,"Lyric Pieces, Book 1, Op. 12: Arietta",1904
2024-05-24 19:35,Jean Sibelius,"13 Pieces, Op. 76: No. 3 Carillon",95226
2024-05-24 19:37,bluff,Mia and Sebastian's Theme,87413
2024-05-24 19:38,Super Guitar Bros,Fairy Fountain,63431
2024-05-24 19:40,Illuminine,"Dear, Dolores - Dominique Charpentier Rework",122266
2024-05-24 19:43,Herb Alpert & The Tijuana Brass,Ladyfingers,164546
2024-05-24 19:45,Javi Lobe,Lost Time,140555
2024-05-24 19:46,Jóhann Jóhannsson,Camping,78874
2024-05-24 19:48,Léo Delibes,Sylvia: Act III: Divertissement: Variation - Valse,75106
2024-05-24 19:51,Billie Eilish,LUNCH,179586
2024-05-24 19:54,Ludovico Einaudi,Wind Song,198649
2024-05-24 20:01,Antonio Vivaldi,"Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto",79840
2024-05-24 20:03,Yann Tiersen,"Comptine d'un autre été, l'après-midi",140733
2024-05-24 20:05,Million Eyes,Lily's Dance,129160
2024-05-24 20:07,Daprinski,Chorégraphie du départ - Instrumental,83689
2024-05-24 20:09,Lang Lang,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",139306
2024-05-24 22:08,Gibran Alcocer,Idea 1,128271
2024-05-25 09:24,Paul Anka,Puppy Love - Remastered,161533
2024-05-25 09:27,Frank Sinatra,The Song Is You,160493
2024-05-25 09:30,Camille Saint-Saëns,Le Cygne,214986
2024-05-25 09:33,MGM Studio Orchestra,Paris Loves Lovers - Instrumental,156573
2024-05-25 09:34,Elmer Bernstein,Roses Montage,76400
2024-05-25 09:35,Frédéric Schubert,L'autre Valse D'amélie,65681
2024-05-25 09:38,berlioz,deep in it,154862
2024-05-25 09:41,David Tanenbaum,Trois Gymnopédies - No. 1,184372
2024-05-25 09:44,Young-Holt Unlimited,Soulful Strut,181066
2024-05-25 09:46,Toshifumi Hinata,Reflections,130693
2024-05-25 09:47,Frédéric Chopin,"Waltz No. 19 in A minor, Op. posth.",12144
2024-05-25 09:47,Bon Iver,Rosyln,33005
2024-05-25 09:50,Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",166866
2024-05-25 09:53,Harry James,"It's Been a Long, Long Time",205773
2024-05-25 09:57,Francesco Manfredi,Si tu vois ma mère,225483
2024-05-25 10:00,Ella Fitzgerald,"Summertime - Live At Juan-les-Pins, France / 7/28/64",169146
2024-05-25 10:04,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",259493
2024-05-25 10:07,Franz Gordon,The French Library,179702
2024-05-25 10:10,Edward Elgar,"Salut d'amour, Op. 12",167973
2024-05-25 10:12,Justin Hurwitz,Mia & Sebastian’s Theme,96893
2024-05-25 10:15,Joe Hisaishi,The Flower Garden,178506
2024-05-25 10:18,Emile Pandolfi,So This Is Love,172187
2024-05-25 10:22,Kyle Landry,Mia and Sebastian's Theme,246108
2024-05-25 10:24,Camille Saint-Saëns,The Swans,166960
2024-05-25 10:31,Gasteiz Big Band,Life’s Incredible Again - Original Mix,23199
2024-05-28 02:35,Noah Kahan,"Everywhere, Everything",1000
2024-05-28 02:38,Taylor Swift,Cornelia Street - Live From Paris,229850
2024-05-28 06:07,Glass Animals,Heat Waves,131110
2024-05-28 06:10,Glass Animals,Heat Waves,107605
2024-05-28 06:12,Djo,End of Beginning,159245
2024-05-28 06:16,Kings of Leon,Use Somebody,230760
2024-05-28 06:20,Young the Giant,Mind Over Matter (Reprise),230866
2024-05-28 06:24,Taylor Swift,"So Long, London",262974
2024-05-28 06:25,Leach,Little Taste of Heaven,4063
2024-05-28 06:25,Vance Joy,Georgia,19321
2024-05-28 06:28,Mt. Joy,Strangers,193186
2024-05-28 06:33,In The Valley Below,Peaches,285613
2024-05-28 06:37,Frank Ocean,Lost,234093
2024-05-28 06:37,Vistas,Retrospect - Single Version,4705
2024-05-28 06:41,Khalid,Location,219080
2024-05-28 06:46,The Killers,All These Things That I've Done,301866
2024-05-28 06:46,Sammy Adams,All Night Longer,4658
2024-05-28 06:49,MAGIC GIANT,Set On Fire,215653
2024-05-28 06:51,Finish Ticket,Color - Remastered,119189
2024-05-28 06:55,Calvin Harris,Feel So Close - Radio Edit,206413
2024-05-28 06:59,Passion Pit,Take a Walk,264493
2024-05-28 07:02,Nicky Youre,Never Go Wrong,155962
2024-05-28 07:06,Sir Sly,High,231896
2024-05-28 07:11,Milky Chance,Stolen Dance,313626
2024-05-28 07:15,The Fray,Over My Head (Cable Car),236266
2024-05-28 07:19,Foals,Mountain at My Gates,244293
2024-05-28 07:23,Quinn XCII,Another Day in Paradise,255000
2024-05-28 07:27,Milky Chance,Down By The River,240973
2024-05-28 07:31,Katy Perry,Dark Horse,215672
2024-05-28 22:23,Cold War Kids,Love Is Mystical,150364
2024-05-28 22:27,Young the Giant,Amerika,240240
2024-05-28 22:30,Sixpence None The Richer,There She Goes,164280
2024-05-28 22:35,Coldplay,Paradise,278719
2024-05-28 22:38,David Bowie,Space Oddity - 2015 Remaster,179550
2024-05-28 23:04,Good Neighbours,Home,5850
2024-05-29 14:02,Kisiaria,Lift You Up,170786
2024-05-29 14:04,Muddy Mudd,la vie,112346
2024-05-29 14:07,Zupa Fitz,cabin weather,177157
2024-05-29 14:10,cuttingwood,Laurel Canyon,143993
2024-05-29 14:12,J0pie,Medow,130695
2024-05-29 14:14,Hammocks & Lime,Bar Breeze,138741
2024-05-29 14:16,Astrocats,Andromeda,117713
2024-05-29 14:19,Vanilla Beach,Lemme Just Sunbleach (All Day All Night),183599
2024-05-29 14:22,Stacy Bridge,visions,139964
2024-05-29 14:24,bearé,morning coffee,148569
2024-05-29 14:26,The Fly Guy Five,Con Bajo Fidelidad,130977
2024-05-29 14:29,herbstreit,wishing for what i already have,166375
2024-05-29 14:32,love_eight,projection,158172
2024-05-29 14:34,wovels tune,On Empty,131784
2024-05-29 14:36,cmd f,Lisabon,149586
2024-05-29 14:39,Breakfast For Brunch,Maca,145047
2024-05-29 14:41,Slacker Jack's,apple dumplins,152874
2024-05-29 14:45,Daniel Fridell,Big City Issues,200084
2024-05-29 14:47,Chill Cole,Free Yourself,166715
2024-05-29 14:50,_tag,ting,136947
2024-05-29 14:51,Somebody's Son,Humble Thoughts,88034
2024-05-29 14:54,fluffy,till the morning,168192
2024-05-29 14:57,Praizee,seven,156892
2024-05-29 14:59,WFPB,Plant Haze,121160
2024-05-29 15:01,peerless,Smoking at Sundown,132247
2024-05-30 02:39,BoyWithUke,Rockstar,193526
2024-05-30 02:42,Lost Frequencies,Reality (feat. Janieck Devy) - Radio Edit,159480
2024-05-30 02:44,Dominic Fike,Why,139906
2024-05-30 02:47,THE ANXIETY,Meet Me At Our Spot,162680
2024-05-30 02:50,Adele,Right As Rain,197346
2024-05-30 02:53,Beach Bunny,Cloud 9,4772
2024-05-30 02:53,Patrick Martin,Dandelion Eyes,189869
2024-05-30 02:57,WILLOW,Wait a Minute!,196520
2024-05-30 03:00,Modest Mouse,Float On,208466
2024-05-30 03:04,Blondie,Heart Of Glass,229423
2024-05-30 03:07,Jonas Brothers,Only Human,183000
2024-05-30 03:11,Taylor Swift,Karma,204852
2024-05-30 03:17,Paramore,Ain't It Fun,296520
2024-05-30 03:21,Local Natives,I Saw You Close Your Eyes,216840
2024-05-30 03:25,Of Monsters and Men,Little Talks,266600
2024-05-30 03:29,Fitz and The Tantrums,Out of My League,209386
2024-05-30 03:33,Coleman Hell,2 Heads,213706
2024-05-30 03:36,Goth Babe,Casita,206000
2024-05-30 03:39,Royel Otis,Oysters In My Pocket,162338
2024-05-30 12:44,Giant Rooks,Wild Stare,53039
2024-05-30 12:47,WATERS,Got to My Head,187666
2024-05-30 12:51,Noah Kahan,False Confidence,223400
2024-05-30 12:55,GROUPLOVE,Tongue Tied,218013
2024-05-30 13:05,Sid Southside,You Look Pretty,115670
2024-05-30 16:10,Milky Chance,Stolen Dance,313626
2024-05-30 16:15,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,306373
2024-05-30 16:18,COIN,Crash My Car,188306
2024-05-30 16:22,Foster The People,Sit Next to Me,243146
2024-05-30 16:26,BØRNS,Electric Love,218106
2024-05-30 16:37,The Black Keys,Everlasting Light,203773
2024-05-30 16:40,Taylor Swift,willow - dancing witch version (Elvira remix),184819
2024-05-30 16:44,Bea Miller,FEEL SOMETHING DIFFERENT,207327
2024-05-30 16:47,Imagine Dragons,Shots - Broiler Remix,191266
2024-05-31 15:56,WYS,Snowman,9697
2024-05-31 15:58,No Spirit,hide and seek,124675
2024-05-31 16:02,Kupla,Long Distance,193142
2024-05-31 16:05,Blue Fox,Fairy Forest,184092
2024-05-31 16:07,Tenno,Bonsai Tree,152517
2024-05-31 16:10,Team Astro,Nostalgia,150923
2024-05-31 16:13,xander.,Life is Short,177538
2024-05-31 16:16,Raimu,Opening the Box,193240
2024-05-31 16:18,Mondo Loops,One Piece At A Time,144000
2024-05-31 16:21,Yasumu,Cascades,131832
2024-05-31 16:23,Kanisan,LILY,124059
2024-05-31 16:25,Dimension 32,Millennium,154135
2024-05-31 16:28,Hoogway,Playing All Night,155792
2024-05-31 16:30,Epona,Interlude,148810
2024-05-31 16:33,Purrple Cat,Building Dreams,180919
2024-05-31 16:36,cxlt.,Another Daydream,152000
2024-05-31 16:38,DaniSogen,Iris,145333
2024-05-31 16:40,Sleepermane,Epsilon,121926
2024-05-31 16:42,Casiio,Play Well,102519
2024-05-31 16:45,amies,Dreams of Dusk,199367
2024-05-31 16:48,brillion.,Imagine,150374
2024-05-31 16:50,kyu,Building Memories,155137
2024-05-31 16:53,Tonion,Pastel Memories,171163
2024-05-31 16:55,Goson,Between Pages,120433
2024-05-31 19:10,Ambulo,Youth,101627
2024-05-31 23:01,Calvin Harris,Feel So Close - Radio Edit,75543
2024-05-31 23:06,Taylor Swift,Cornelia Street - Live From Paris,296013
2024-05-31 23:08,Taylor Swift,betty - Live from the 2020 Academy of Country Music Awards,16060
2024-05-31 23:08,Taylor Swift,Death By A Thousand Cuts - Live From Paris,66326
2024-05-31 23:09,Taylor Swift,Daylight - Live From Paris,7170
2024-05-31 23:09,Taylor Swift,The Man - Live From Paris,38670
2024-05-31 23:10,Taylor Swift,The Archer - Live From Paris,43020
2024-05-31 23:14,Taylor Swift,Dear John - Live/2011,264820
2024-05-31 23:19,Taylor Swift,Drops Of Jupiter - Live/2011,278630
2024-05-31 23:25,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,362826
2024-05-31 23:28,Taylor Swift,Better Than Revenge - Live/2011,209633
2024-05-31 23:28,Taylor Swift,The Story Of Us - Live,1660
2024-05-31 23:32,Taylor Swift,Ours - Live/2011,245973
2024-05-31 23:38,Taylor Swift,Better Than Revenge - Live/2011,4300
2024-05-31 23:38,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,336026
2024-05-31 23:44,Taylor Swift,Last Kiss - Live/2011,369066
2024-05-31 23:51,Taylor Swift,Drops Of Jupiter - Live/2011,23950
2024-05-31 23:51,Taylor Swift,Dear John - Live/2011,1610
2024-05-31 23:51,Taylor Swift,I Want You Back - Live/2011,6130
2024-05-31 23:51,Taylor Swift,Enchanted - Live/2011,389213
2024-05-31 23:51,Taylor Swift,Enchanted - Live/2011,860
2024-05-31 23:51,Taylor Swift,Bette Davis Eyes - Live/2011,1620
2024-05-31 23:56,Taylor Swift,Haunted - Live/2011,292426
2024-06-01 00:02,Taylor Swift,Long Live - Live/2011,376466
2024-06-01 00:07,Young the Giant,Amerika,240240
2024-06-01 00:10,Sixpence None The Richer,There She Goes,164280
2024-06-01 00:14,Coldplay,Paradise,278719
2024-06-01 00:19,David Bowie,Space Oddity - 2015 Remaster,318026
2024-06-01 00:40,Good Neighbours,Home,4324
2024-06-01 00:45,Noah Kahan,The View Between Villages - Extended,292903
2024-06-01 00:49,Noah Kahan,She Calls Me Back,243815
2024-06-01 00:52,Bakar,Hell N Back,213573
2024-06-01 00:55,Supergrass,Alright (2015 Remaster),181266
2024-06-01 00:59,Sixpence None The Richer,Kiss Me,208680
2024-06-01 01:03,Dr. Dog,Where'd All the Time Go?,234800
2024-06-01 01:07,Peter Bjorn and John,Young Folks,276693
2024-06-01 01:10,King Harvest,Dancing in the Moonlight,181133
2024-06-01 01:15,Of Monsters and Men,Dirty Paws,278373
2024-06-01 01:19,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,21155
2024-06-01 01:19,Young the Giant,My Body - 2020 Remaster,244455
2024-06-01 01:19,B.o.B,Airplanes (feat. Hayley Williams of Paramore),3600
2024-06-01 01:22,Glass Animals,Heat Waves,156340
2024-06-01 01:25,Noah Kahan,All My Love,160800
2024-06-01 01:30,Noah Kahan,You’re Gonna Go Far,286369
2024-06-01 17:47,Twenty One Pilots,House of Gold,160810
2024-06-01 17:50,Avicii,Hey Brother,740
2024-06-01 17:54,David Bowie,Space Oddity - 2015 Remaster,318026
2024-06-01 17:57,Taylor Swift,Death By A Thousand Cuts - Live From Paris,199066
2024-06-01 18:03,Taylor Swift,Cornelia Street - Live From Paris,296013
2024-06-01 18:58,Taylor Swift,Long Live - Live/2011,285339
2024-06-01 19:00,Taylor Swift,Long Live - Live/2011,91141
2024-06-01 19:00,Good Neighbours,Home,50279
2024-06-01 19:05,Taylor Swift,Ours - Live/2011,245973
2024-06-01 19:11,Taylor Swift,Enchanted - Live/2011,389213
2024-06-01 19:49,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,153338
2024-06-01 22:57,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,209312
2024-06-01 23:52,Taylor Swift,Better Than Revenge - Live/2011,344573
2024-06-01 23:52,Taylor Swift,Speak Now - Live/2011,4334
2024-06-01 23:57,Taylor Swift,Drops Of Jupiter - Live/2011,315173
2024-06-01 23:57,Taylor Swift,I Want You Back - Live/2011,1323
2024-06-01 23:57,Taylor Swift,Bette Davis Eyes - Live/2011,21098
2024-06-02 00:04,Taylor Swift,Dear John - Live/2011,404680
2024-06-02 00:07,Djo,End of Beginning,159245
2024-06-02 16:16,Young the Giant,Amerika,6645
2024-06-02 16:20,Young the Giant,Amerika,233593
2024-06-02 16:34,Taylor Swift,Enchanted - Live/2011,332080
2024-06-02 16:48,Taylor Swift,Enchanted - Live/2011,57030
2024-06-02 16:52,Taylor Swift,Lover - Live From Paris,229733
2024-06-02 16:56,Taylor Swift,Clean (Taylor's Version),271000
2024-06-02 16:59,Taylor Swift,I Think He Knows,173386
2024-06-02 17:02,Taylor Swift,London Boy,190240
2024-06-02 17:07,Taylor Swift,Long Live - Live/2011,8942
2024-06-02 17:07,Taylor Swift,Haunted - Live/2011,292426
2024-06-02 17:08,Taylor Swift,Cornelia Street,661
2024-06-02 17:08,Taylor Swift,Paper Rings,14549
2024-06-02 17:12,Taylor Swift,Paper Rings,130389
2024-06-02 17:14,Taylor Swift,I Look in People's Windows,131907
2024-06-02 17:18,Taylor Swift,Stay Stay Stay (Taylor's Version),205786
2024-06-02 17:22,Taylor Swift,Tim McGraw,232106
2024-06-02 17:26,Taylor Swift,Jump Then Fall (Taylor’s Version),237580
2024-06-02 17:30,Taylor Swift,Style (Taylor's Version),231000
2024-06-02 17:34,Taylor Swift,Fearless,242000
2024-06-02 17:38,Taylor Swift,Ronan (Taylor's Version),264253
2024-06-02 17:42,Taylor Swift,Sparks Fly (Taylor’s Version),261230
2024-06-02 17:46,Taylor Swift,The Outside,207106
2024-06-02 17:50,Taylor Swift,Ours (Taylor’s Version),235803
2024-06-02 17:54,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186
2024-06-02 17:58,Taylor Swift,mad woman - the long pond studio sessions,238333
2024-06-02 18:00,Taylor Swift,White Horse,89662
2024-06-02 18:47,Taylor Swift,White Horse,145030
2024-06-02 18:51,Taylor Swift,Treacherous (Taylor's Version),242720
2024-06-02 18:55,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2024-06-02 18:58,Taylor Swift,Bad Blood (Taylor's Version),211103
2024-06-02 19:02,Taylor Swift,the last great american dynasty,230999
2024-06-02 19:06,Taylor Swift,Fortnight (feat. Post Malone),228965
2024-06-02 19:24,Taylor Swift,Girl At Home (Taylor's Version),8025
2024-06-02 19:24,Taylor Swift,Sweet Nothing,188496
2024-06-02 19:29,Taylor Swift,Fifteen,294346
2024-06-02 19:33,Taylor Swift,Blank Space,231826
2024-06-02 19:39,Taylor Swift,Last Kiss (Taylor's Version),369120
2024-06-02 19:43,Taylor Swift,Crazier,191946
2024-06-02 19:45,Taylor Swift,epiphany,114134
2024-06-02 19:45,Taylor Swift,Lavender Haze - Tensnake Remix,1369
2024-06-02 19:45,Taylor Swift,Love Story (Taylor’s Version),1439
2024-06-02 19:45,Taylor Swift,Lover - Live From Paris,1021
2024-06-02 19:45,Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),510
2024-06-02 19:45,Taylor Swift,Santa Baby,0
2024-06-02 19:45,Taylor Swift,Haunted - Acoustic Version,2623
2024-06-02 19:45,Big Red Machine,Renegade,998
2024-06-02 19:45,Taylor Swift,Last Kiss - Live/2011,1718
2024-06-02 19:45,Taylor Swift,Lover,1532
2024-06-02 19:49,Taylor Swift,Anti-Hero - Roosevelt Remix,891
2024-06-02 19:49,Taylor Swift,Out Of The Woods,235800
2024-06-02 19:52,Taylor Swift,"You're On Your Own, Kid",188546
2024-06-02 19:55,Daryl Hall & John Oates,You Make My Dreams (Come True),190626
2024-06-02 19:58,Creedence Clearwater Revival,Bad Moon Rising,141600
2024-06-02 20:02,Electric Light Orchestra,Don't Bring Me Down,243373
2024-06-02 20:06,Cyndi Lauper,Girls Just Want to Have Fun,238266
2024-06-02 20:09,Billy Joel,Uptown Girl,197706
2024-06-02 20:12,Marvin Gaye,Ain't No Mountain High Enough,151666
2024-06-02 20:15,Roy Orbison,"Oh, Pretty Woman",178933
2024-06-02 20:19,Bruce Springsteen,Dancing In the Dark,241306
2024-06-02 20:22,Blue Swede,Hooked On A Feeling,172866
2024-06-02 20:25,Rick Astley,Never Gonna Give You Up,213573
2024-06-02 20:29,Katrina & The Waves,Walking On Sunshine,238733
2024-06-02 20:33,Simple Minds,Don't You (Forget About Me),263040
2024-06-02 20:36,The Beatles,Twist And Shout - Remastered 2009,155226
2024-06-02 20:39,The Beach Boys,Surfin' U.S.A. - Remastered 2001,149373
2024-06-02 20:42,Billy Joel,It's Still Rock and Roll to Me,176440
2024-06-02 20:45,The Clash,Should I Stay or Should I Go - Remastered,188986
2024-06-02 20:48,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",197146
2024-06-02 20:52,"Earth, Wind & Fire",September,216022
2024-06-02 20:55,Elton John,I'm Still Standing,183440
2024-06-02 21:00,Tears For Fears,Everybody Wants To Rule The World,251488
2024-06-02 21:04,The Cranberries,Dreams,271560
2024-06-02 21:07,Van Morrison,Brown Eyed Girl,183306
2024-06-02 21:11,America,A Horse with No Name,252239
2024-06-02 21:15,Eagles,Take It Easy - 2013 Remaster,211577
2024-06-02 21:19,The Doobie Brothers,Listen to the Music,227266
2024-06-02 21:21,Creedence Clearwater Revival,Fortunate Son,140773
2024-06-02 21:25,Stealers Wheel,Stuck In The Middle With You,208946
2024-06-03 04:00,Daryl Hall & John Oates,Rich Girl,75037
2024-06-03 21:31,Vance Joy,Mess Is Mine,223640
2024-06-03 21:35,Glass Animals,Heat Waves,238805
2024-06-03 21:38,Djo,End of Beginning,159245
2024-06-03 21:42,Kings of Leon,Use Somebody,230760
2024-06-03 21:46,Young the Giant,Mind Over Matter (Reprise),230866
2024-06-03 21:50,Taylor Swift,"So Long, London",262974
2024-06-03 21:54,Vance Joy,Georgia,230506
2024-06-03 21:56,Young the Giant,Amerika,144631
2024-06-03 22:00,Patrick Martin,Dandelion Eyes,189869
2024-06-05 11:24,Two Door Cinema Club,Sun,54070
2024-06-05 11:28,Taylor Swift,the 1,210240
2024-06-05 11:32,The Revivalists,Kid,208253
2024-06-05 11:33,Noah Kahan,Northern Attitude,2200
2024-06-05 11:33,The Black Keys,Wild Child,67716
2024-06-05 11:37,Iron Eyes Cody,The Distance,232375
2024-06-05 11:40,Noah Kahan,Paul Revere,213313
2024-06-05 11:44,Noah Kahan,New Perspective,256871
2024-06-05 11:47,BoyWithUke,Trauma,163253
2024-06-05 11:50,The Lumineers,Stubborn Love,12403
2024-06-05 11:50,The Lumineers,Ho Hey,163133
2024-06-05 11:50,Twenty One Pilots,House of Gold,2090
